Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
AL,PA,F05,T00,58.00,60.00,25.00
NY,MI,F07,T04,225.00,286.00,61.00
NC,KY,F07,T00,53.00,146.00,31.00
CA,TX,F05,T04,239.00,118.00,86.00
TN,MI,F07,T03,45.00,58.00,18.00
IL,AL,F07,T06,103.00,1052.00,343.00
MN,WI,F04,T00,71.00,978.00,89.00
KS,IL,F06,T04,94.00,170.00,40.00
UT,NV,F06,T00,111.00,296.00,66.00
MO,UT,F07,T04,36.00,40.00,24.00
NE,IN,F05,T00,324.00,188.00,66.00
LA,AL,F07,T04,31.00,120.00,22.00
MS,KS,F01,T00,43.00,44.00,19.00
TN,KY,F06,T00,197.00,188.00,18.00
MN,TX,F05,T00,371.00,458.00,272.00
DE,NH,F05,T03,8.00,14.00,3.00
MO,MO,F06,T04,477.00,1440.00,64.00
IL,LA,F02,T07,1659.00,39588.00,24054.00
PA,IL,F07,T05,253.00,26.00,8.00
MD,VA,F07,T05,273.00,274.00,13.00
FL,CA,F07,T04,678.00,1326.00,1758.00
TX,NY,F05,T00,203.00,92.00,75.00
HI,HI,F07,T07,177.00,398.00,41.00
MA,NY,F07,T04,30.00,96.00,12.00
ND,MT,F04,T06,4.00,90.00,38.00
KY,FL,F08,T03,72.00,40.00,17.00
IN,WI,F07,T00,100.00,216.00,33.00
WI,TN,F07,T00,510.00,666.00,221.00
GA,AL,F05,T00,462.00,414.00,40.00
AZ,AZ,F08,T00,1319.00,1398.00,9.00
NJ,VA,F07,T04,57.00,134.00,21.00
NC,FL,F07,T04,183.00,276.00,79.00
AR,MS,F05,T03,203.00,210.00,40.00
NY,CA,F05,T00,111.00,42.00,60.00
PA,NJ,F07,T03,872.00,2530.00,164.00
MI,MO,F07,T03,73.00,224.00,62.00
IA,NE,F05,T00,629.00,442.00,29.00
IA,CA,F05,T03,460.00,306.00,274.00
NE,IN,F05,T03,324.00,188.00,66.00
MI,TN,F07,T04,54.00,146.00,45.00
VA,NY,F03,T03,28.00,90.00,28.00
NE,NC,F05,T00,258.00,180.00,117.00
KS,KS,F07,T04,212.00,1496.00,84.00
OH,IL,F06,T03,337.00,528.00,95.00
IA,TX,F04,T00,42.00,502.00,282.00
NE,NE,F07,T03,610.00,1538.00,49.00
PA,DE,F06,T00,54.00,42.00,2.00
VA,VA,F05,T04,730.00,866.00,53.00
FL,PA,F07,T03,127.00,214.00,115.00
NY,PA,F08,T04,175.00,456.00,67.00
HI,HI,F07,T05,611.00,1148.00,10.00
WA,CA,F05,T04,469.00,226.00,101.00
NH,ME,F07,T05,43.00,88.00,6.00
AL,MS,F07,T03,306.00,478.00,44.00
KS,CO,F05,T00,128.00,86.00,18.00
IA,AR,F04,T06,66.00,806.00,310.00
DE,NJ,F07,T03,29.00,126.00,5.00
MS,UT,F05,T04,55.00,40.00,35.00
IN,OH,F05,T00,176.00,220.00,19.00
UT,UT,F07,T04,322.00,466.00,23.00
NV,GA,F07,T00,99.00,64.00,64.00
IL,OH,F06,T00,334.00,572.00,100.00
IL,FL,F06,T03,106.00,136.00,78.00
CO,MN,F07,T04,17.00,18.00,8.00
WA,WA,F07,T05,2723.00,4834.00,137.00
NJ,NY,F08,T04,256.00,450.00,15.00
DE,CA,F05,T03,19.00,52.00,70.00
CO,AL,F07,T00,12.00,6.00,4.00
NJ,CO,F07,T00,35.00,24.00,21.00
CA,AZ,F07,T00,1202.00,2414.00,537.00
LA,TX,F05,T00,33.00,48.00,11.00
IL,WI,F06,T04,82.00,240.00,27.00
TX,MI,F04,T00,27.00,26.00,14.00
IL,OK,F07,T03,118.00,222.00,74.00
WV,NY,F05,T03,22.00,34.00,6.00
MS,TN,F06,T00,142.00,502.00,40.00
NC,NC,F06,T04,27.00,94.00,4.00
TN,TN,F07,T05,2212.00,5534.00,133.00
GA,OH,F05,T03,291.00,176.00,45.00
MT,MT,F07,T05,327.00,1044.00,25.00
KY,CA,F07,T00,90.00,92.00,100.00
WI,TN,F07,T03,510.00,666.00,221.00
KS,IA,F05,T00,205.00,132.00,23.00
CA,IL,F06,T04,250.00,252.00,255.00
VT,IN,F07,T03,11.00,10.00,5.00
IL,FL,F06,T00,118.00,250.00,137.00
NV,OH,F06,T04,14.00,12.00,14.00
IA,WI,F05,T03,349.00,434.00,56.00
IN,WI,F07,T04,97.00,216.00,32.00
MO,GA,F07,T00,304.00,360.00,125.00
MO,SC,F07,T03,33.00,34.00,15.00
OK,CA,F05,T00,126.00,138.00,97.00
VA,FL,F06,T03,167.00,108.00,41.00
TN,TN,F07,T03,2853.00,7280.00,226.00
TX,AL,F06,T00,9.00,8.00,3.00
MN,IL,F05,T04,260.00,300.00,71.00
CA,WI,F07,T00,368.00,526.00,573.00
DE,NY,F05,T00,147.00,208.00,31.00
NC,SC,F07,T03,347.00,882.00,66.00
IN,IN,F07,T00,3972.00,14452.00,319.00
NJ,NY,F08,T03,569.00,550.00,16.00
IA,TN,F05,T03,86.00,108.00,34.00
IA,MI,F04,T00,109.00,780.00,233.00
PA,NC,F06,T04,125.00,180.00,43.00
ID,AZ,F07,T03,56.00,140.00,62.00
UT,FL,F07,T03,12.00,46.00,51.00
AL,TN,F05,T00,145.00,140.00,25.00
NC,NJ,F05,T05,91.00,96.00,26.00
MO,MO,F06,T03,1840.00,2848.00,106.00
IN,TN,F07,T05,33.00,20.00,4.00
PA,NJ,F06,T00,745.00,844.00,46.00
IA,IL,F06,T04,301.00,214.00,23.00
CA,IL,F08,T04,169.00,138.00,144.00
CT,UT,F07,T03,10.00,4.00,5.00
PA,AL,F06,T03,48.00,80.00,34.00
ID,NY,F03,T04,37.00,82.00,93.00
RI,RI,F07,T05,111.00,454.00,2.00
IL,IN,F08,T03,184.00,924.00,74.00
NC,AL,F07,T00,97.00,202.00,52.00
FL,PA,F07,T00,145.00,292.00,165.00
CA,OH,F08,T00,134.00,238.00,304.00
MS,OK,F07,T03,22.00,30.00,8.00
NY,TN,F08,T03,25.00,66.00,27.00
ND,ND,F05,T05,93.00,58.00,3.00
IA,OK,F05,T04,140.00,150.00,48.00
NY,GA,F08,T03,16.00,36.00,17.00
IA,MN,F04,T04,81.00,350.00,45.00
CA,MA,F08,T04,43.00,54.00,84.00
OR,WA,F05,T03,485.00,370.00,34.00
MD,MD,F05,T03,1526.00,894.00,14.00
KS,CO,F05,T03,128.00,86.00,18.00
OH,IL,F06,T04,262.00,424.00,74.00
GA,TN,F07,T00,495.00,1068.00,143.00
PA,TX,F06,T03,124.00,108.00,80.00
FL,IL,F07,T00,93.00,202.00,114.00
NE,WI,F05,T00,369.00,226.00,65.00
MD,NH,F07,T03,20.00,28.00,6.00
NH,NY,F08,T04,31.00,88.00,14.00
KS,CA,F06,T04,164.00,226.00,189.00
SC,IN,F07,T00,49.00,22.00,7.00
TX,OK,F07,T04,432.00,650.00,75.00
IL,NE,F07,T03,30.00,80.00,19.00
NH,NH,F07,T00,259.00,780.00,13.00
FL,SC,F05,T00,44.00,30.00,6.00
VT,TX,F07,T00,12.00,10.00,9.00
CT,CA,F07,T04,75.00,42.00,59.00
OH,IA,F07,T04,82.00,120.00,33.00
IA,LA,F03,T07,527.00,5572.00,3620.00
ND,VA,F07,T00,16.00,64.00,49.00
IN,TX,F06,T04,87.00,192.00,107.00
ID,WA,F07,T00,211.00,440.00,125.00
WI,FL,F07,T04,156.00,192.00,129.00
IA,AZ,F05,T04,53.00,56.00,43.00
GA,GA,F08,T05,2975.00,3446.00,39.00
WI,FL,F05,T00,124.00,112.00,76.00
IA,IN,F04,T00,152.00,418.00,84.00
CA,MI,F08,T04,102.00,78.00,93.00
UT,CO,F06,T04,8.00,8.00,2.00
NJ,VA,F06,T05,38.00,42.00,6.00
SD,SD,F01,T03,240.00,326.00,4.00
NC,NJ,F05,T03,337.00,510.00,143.00
AL,TN,F07,T00,321.00,1032.00,87.00
WA,CO,F07,T04,18.00,28.00,17.00
IL,MI,F07,T04,318.00,778.00,122.00
GA,NC,F07,T03,682.00,1044.00,174.00
CA,WA,F08,T03,208.00,422.00,207.00
NM,WI,F07,T03,75.00,100.00,73.00
IL,PA,F06,T00,425.00,688.00,234.00
VA,TX,F07,T00,91.00,90.00,57.00
KY,GA,F07,T00,78.00,244.00,47.00
LA,AR,F07,T03,35.00,140.00,24.00
DE,CA,F07,T04,20.00,40.00,55.00
AL,FL,F09,T04,70.00,22.00,6.00
MN,LA,F03,T08,572.00,6744.00,5606.00
IA,WV,F06,T04,5.00,60.00,23.00
OR,CA,F07,T04,214.00,322.00,124.00
ID,KY,F03,T04,28.00,172.00,151.00
TX,IA,F05,T03,18.00,82.00,30.00
NC,MD,F05,T03,123.00,122.00,22.00
IL,TX,F07,T00,798.00,2008.00,1000.00
WV,OH,F05,T03,23.00,20.00,3.00
MI,OK,F07,T00,16.00,46.00,23.00
CT,PA,F07,T04,151.00,116.00,19.00
KS,SC,F05,T03,116.00,66.00,45.00
VT,CA,F07,T03,61.00,58.00,87.00
GA,PA,F07,T04,25.00,50.00,18.00
AL,AZ,F05,T04,10.00,6.00,5.00
MI,MI,F08,T03,3084.00,4824.00,60.00
IA,PA,F07,T00,320.00,1708.00,849.00
ID,OH,F07,T04,31.00,90.00,82.00
OR,CA,F05,T03,491.00,320.00,137.00
GA,ME,F05,T03,14.00,18.00,10.00
PA,GA,F06,T00,393.00,364.00,138.00
NC,TN,F07,T03,174.00,258.00,39.00
SC,TX,F05,T00,33.00,34.00,17.00
NY,VT,F07,T00,56.00,120.00,17.00
AR,GA,F05,T04,136.00,196.00,66.00
ME,NH,F06,T03,51.00,90.00,4.00
TN,VA,F05,T03,204.00,172.00,38.00
IA,MS,F05,T00,37.00,34.00,11.00
CA,UT,F05,T00,69.00,72.00,25.00
NM,WI,F07,T00,75.00,100.00,73.00
VA,VA,F03,T00,1223.00,1316.00,33.00
WI,KY,F07,T04,203.00,272.00,81.00
FL,FL,F03,T04,268.00,998.00,65.00
TX,MA,F05,T00,151.00,92.00,85.00
FL,FL,F08,T04,782.00,2046.00,220.00
MN,LA,F03,T07,572.00,6744.00,5606.00
TX,IA,F05,T00,18.00,82.00,30.00
FL,FL,F06,T00,2411.00,3062.00,87.00
MO,OR,F07,T04,40.00,50.00,50.00
MS,OK,F07,T05,22.00,30.00,8.00
NE,CO,F07,T03,22.00,50.00,12.00
AR,MD,F08,T03,15.00,4.00,3.00
FL,IL,F07,T03,93.00,202.00,114.00
IA,LA,F02,T08,531.00,11056.00,7281.00
GA,ME,F05,T00,14.00,18.00,10.00
WY,MN,F07,T00,5.00,16.00,7.00
OK,OK,F05,T00,935.00,834.00,30.00
NE,IA,F04,T00,81.00,608.00,37.00
IA,TX,F06,T04,57.00,120.00,54.00
ID,MO,F03,T03,11.00,34.00,23.00
CA,AZ,F05,T00,174.00,206.00,44.00
KY,KY,F07,T05,812.00,2798.00,52.00
IL,IN,F06,T03,359.00,784.00,67.00
AL,CA,F05,T00,186.00,244.00,256.00
DE,PA,F05,T03,162.00,314.00,31.00
MI,AL,F07,T03,51.00,166.00,63.00
AZ,CA,F07,T03,62.00,68.00,13.00
CA,AZ,F08,T03,139.00,258.00,73.00
TX,TX,F08,T05,6043.00,6998.00,134.00
VA,SC,F07,T03,120.00,288.00,39.00
IA,TX,F07,T00,878.00,2828.00,1385.00
PA,CT,F07,T05,144.00,40.00,6.00
ND,NM,F04,T06,18.00,336.00,271.00
NY,TN,F07,T00,62.00,112.00,45.00
ND,MI,F07,T00,22.00,136.00,66.00
MS,MS,F08,T05,362.00,598.00,5.00
MD,IL,F07,T00,96.00,172.00,67.00
MS,LA,F05,T00,188.00,286.00,35.00
AR,MD,F08,T00,15.00,4.00,3.00
MD,DE,F06,T03,58.00,34.00,2.00
LA,IL,F07,T00,69.00,194.00,94.00
TX,IN,F07,T03,43.00,28.00,12.00
KY,PA,F07,T00,98.00,248.00,79.00
OH,WI,F07,T03,303.00,488.00,115.00
TN,NJ,F07,T03,105.00,104.00,44.00
CA,NJ,F07,T04,144.00,308.00,446.00
CT,VT,F07,T00,15.00,16.00,1.00
ND,ND,F03,T04,282.00,2618.00,111.00
VT,GA,F07,T00,36.00,30.00,17.00
SC,SC,F08,T00,1382.00,1962.00,26.00
CO,WI,F05,T00,95.00,64.00,33.00
SC,FL,F05,T00,80.00,96.00,24.00
TX,TX,F02,T04,1089.00,19496.00,586.00
CA,NY,F07,T03,113.00,360.00,505.00
LA,IL,F07,T06,44.00,154.00,77.00
IA,IA,F07,T04,568.00,3302.00,119.00
IA,NY,F07,T06,37.00,400.00,167.00
AL,TX,F05,T03,175.00,302.00,127.00
WI,PA,F06,T03,29.00,28.00,10.00
UT,TX,F06,T00,57.00,46.00,32.00
CA,WI,F07,T03,340.00,466.00,505.00
GA,GA,F07,T05,1431.00,4276.00,138.00
CA,AZ,F08,T05,29.00,118.00,24.00
IA,PA,F07,T04,137.00,200.00,92.00
SC,IA,F05,T03,35.00,32.00,15.00
NH,NC,F07,T04,6.00,10.00,4.00
GA,TX,F08,T03,28.00,84.00,37.00
PA,MD,F06,T00,390.00,398.00,28.00
CA,OK,F08,T03,100.00,92.00,72.00
TX,GA,F07,T04,68.00,168.00,67.00
KS,TX,F07,T00,241.00,1954.00,567.00
NY,IL,F08,T00,64.00,134.00,51.00
CA,IN,F07,T00,91.00,128.00,146.00
VT,NH,F07,T03,49.00,136.00,11.00
CA,IA,F03,T04,40.00,76.00,68.00
CO,FL,F07,T03,11.00,10.00,9.00
SC,CA,F05,T00,36.00,52.00,65.00
UT,NV,F06,T03,111.00,296.00,66.00
MO,OH,F06,T00,92.00,128.00,39.00
NC,NC,F07,T06,78.00,546.00,38.00
FL,OK,F03,T03,5.00,2.00,1.00
MO,WI,F07,T03,158.00,224.00,66.00
TX,NC,F05,T04,306.00,170.00,109.00
MN,SD,F07,T04,6.00,20.00,2.00
CA,ID,F08,T04,35.00,68.00,26.00
CA,IN,F07,T04,65.00,68.00,76.00
CA,KS,F07,T00,69.00,98.00,82.00
TX,TX,F05,T04,2123.00,1682.00,230.00
TX,GA,F07,T00,83.00,190.00,77.00
VA,TN,F07,T03,112.00,174.00,18.00
CO,TX,F05,T04,461.00,380.00,189.00
TN,TN,F05,T00,1340.00,1154.00,49.00
KS,MA,F06,T04,14.00,18.00,13.00
SC,SC,F07,T00,4051.00,6724.00,204.00
VA,VA,F02,T00,64.00,1428.00,41.00
TN,NY,F06,T03,22.00,18.00,8.00
RI,IL,F05,T03,4.00,2.00,1.00
SD,SD,F08,T03,161.00,272.00,6.00
MI,PA,F06,T00,121.00,138.00,43.00
IA,WV,F06,T03,5.00,60.00,23.00
IA,OK,F05,T00,142.00,152.00,48.00
WI,KS,F07,T03,112.00,242.00,75.00
NY,CT,F07,T04,140.00,250.00,31.00
VT,VT,F04,T03,165.00,1464.00,20.00
SD,SD,F07,T05,248.00,702.00,12.00
CA,HI,F08,T00,64.00,112.00,146.00
AR,VA,F05,T00,125.00,116.00,59.00
MD,MD,F08,T05,931.00,1324.00,16.00
WA,IL,F03,T04,16.00,44.00,43.00
NH,FL,F07,T00,12.00,14.00,10.00
AL,NC,F05,T00,141.00,124.00,34.00
AL,TN,F07,T05,140.00,482.00,38.00
CA,LA,F08,T04,14.00,8.00,9.00
OK,NM,F05,T00,7.00,4.00,1.00
CA,MI,F08,T03,107.00,80.00,96.00
KY,MO,F05,T03,20.00,24.00,5.00
VA,GA,F03,T04,158.00,358.00,108.00
PA,NY,F06,T03,357.00,432.00,39.00
SC,SC,F07,T03,4051.00,6724.00,204.00
NJ,PA,F07,T04,1031.00,2376.00,160.00
KS,NY,F05,T04,264.00,130.00,98.00
IN,MI,F07,T03,745.00,1660.00,157.00
IL,OK,F07,T04,118.00,222.00,74.00
NC,NC,F07,T03,2253.00,9060.00,267.00
IN,TX,F06,T03,96.00,220.00,127.00
ND,PA,F04,T03,5.00,26.00,18.00
FL,GA,F08,T00,199.00,506.00,59.00
WI,WI,F06,T03,969.00,912.00,48.00
NY,MO,F07,T03,146.00,258.00,125.00
OR,WA,F03,T04,148.00,346.00,34.00
NJ,PA,F06,T00,359.00,464.00,28.00
IA,IN,F06,T04,97.00,82.00,16.00
IL,AR,F07,T03,109.00,144.00,34.00
IA,WI,F08,T00,52.00,288.00,33.00
NE,IA,F07,T00,86.00,472.00,36.00
NY,PA,F04,T00,99.00,226.00,24.00
LA,FL,F07,T03,26.00,54.00,22.00
MO,CA,F06,T04,92.00,282.00,237.00
VT,NH,F07,T00,49.00,136.00,11.00
NE,OK,F05,T03,77.00,108.00,26.00
NC,NC,F09,T05,6556.00,226.00,1.00
ND,WA,F04,T06,14.00,310.00,244.00
AK,AK,F07,T03,153.00,386.00,7.00
KY,IL,F06,T04,112.00,70.00,13.00
TN,CA,F06,T03,107.00,154.00,147.00
CA,CA,F07,T05,15995.00,40128.00,1248.00
WA,VA,F08,T04,6.00,4.00,5.00
TN,VA,F06,T03,57.00,50.00,9.00
CA,IA,F03,T00,41.00,78.00,70.00
IA,MN,F05,T00,116.00,154.00,20.00
MS,KY,F07,T00,28.00,156.00,42.00
NC,PA,F05,T04,374.00,372.00,78.00
NY,IL,F08,T04,64.00,134.00,51.00
OH,MD,F07,T00,119.00,452.00,112.00
FL,FL,F08,T00,6443.00,7966.00,312.00
WI,FL,F07,T05,122.00,86.00,59.00
WI,KY,F07,T00,338.00,414.00,113.00
WA,CA,F07,T04,750.00,1104.00,543.00
TX,MA,F05,T03,151.00,92.00,85.00
NY,FL,F05,T04,44.00,14.00,8.00
OH,NE,F06,T03,33.00,44.00,17.00
NY,PA,F04,T03,99.00,226.00,24.00
ND,IA,F07,T06,38.00,218.00,71.00
NE,IA,F05,T00,1277.00,852.00,65.00
MN,FL,F05,T04,286.00,242.00,199.00
KY,TN,F07,T00,320.00,1100.00,86.00
MD,DC,F07,T03,151.00,58.00,1.00
PA,CT,F07,T03,163.00,108.00,17.00
TN,CA,F07,T00,504.00,510.00,539.00
IA,TN,F05,T04,86.00,108.00,34.00
MO,MI,F07,T04,68.00,158.00,40.00
CO,WI,F05,T04,95.00,64.00,33.00
CT,PA,F07,T00,151.00,116.00,19.00
ND,ND,F03,T00,492.00,4108.00,212.00
UT,NV,F07,T00,143.00,318.00,60.00
ND,ND,F04,T03,32.00,330.00,23.00
IA,TX,F06,T03,57.00,120.00,54.00
HI,HI,F05,T00,128.00,64.00,1.00
AZ,NV,F06,T04,22.00,20.00,3.00
GA,FL,F07,T05,191.00,420.00,83.00
IL,LA,F02,T08,1659.00,39588.00,24054.00
SC,PA,F05,T05,38.00,32.00,10.00
AR,OH,F05,T03,223.00,156.00,66.00
AL,MO,F05,T00,47.00,54.00,16.00
MO,MD,F07,T04,15.00,18.00,8.00
ND,TX,F07,T00,76.00,340.00,229.00
ID,CA,F07,T03,231.00,606.00,233.00
IN,IN,F04,T04,186.00,1528.00,39.00
OH,NC,F07,T03,252.00,434.00,130.00
TN,WI,F07,T03,36.00,52.00,20.00
CA,IL,F06,T03,250.00,252.00,256.00
NY,IL,F05,T00,44.00,22.00,8.00
NV,CA,F07,T04,203.00,348.00,67.00
TN,IL,F07,T00,430.00,356.00,87.00
VA,VA,F07,T04,139.00,220.00,12.00
AZ,AZ,F05,T03,456.00,376.00,4.00
CA,PA,F03,T00,383.00,782.00,1134.00
PA,NY,F06,T00,357.00,432.00,39.00
MS,FL,F05,T03,177.00,186.00,66.00
TN,FL,F08,T00,185.00,528.00,206.00
KY,AL,F07,T03,29.00,114.00,20.00
NC,VA,F07,T04,74.00,164.00,19.00
NY,TX,F07,T03,90.00,180.00,139.00
OK,TX,F05,T00,396.00,348.00,60.00
IA,MD,F07,T06,50.00,442.00,246.00
KS,OH,F05,T04,123.00,132.00,66.00
GA,TN,F05,T03,476.00,338.00,45.00
WA,OR,F07,T03,590.00,1134.00,105.00
SC,NY,F05,T03,87.00,96.00,35.00
OK,UT,F05,T00,16.00,16.00,9.00
IN,PA,F06,T00,145.00,416.00,135.00
MO,OR,F07,T00,48.00,60.00,59.00
FL,FL,F04,T03,189.00,2482.00,156.00
WI,MN,F06,T03,121.00,182.00,29.00
NH,FL,F07,T03,12.00,14.00,10.00
CO,WI,F07,T03,20.00,22.00,11.00
IA,CA,F06,T03,128.00,114.00,107.00
MO,MD,F05,T03,11.00,6.00,3.00
KY,FL,F08,T00,76.00,42.00,18.00
TX,FL,F07,T00,409.00,410.00,221.00
WI,IN,F07,T03,495.00,886.00,159.00
TN,IN,F06,T03,94.00,112.00,27.00
IL,UT,F07,T03,40.00,38.00,26.00
GA,GA,F05,T00,4078.00,3068.00,133.00
NY,MI,F07,T00,243.00,336.00,72.00
TN,FL,F09,T03,92.00,6.00,2.00
NM,WI,F07,T04,75.00,100.00,73.00
MO,NM,F07,T03,30.00,28.00,11.00
NY,CA,F05,T03,111.00,42.00,60.00
MS,MS,F08,T03,617.00,732.00,12.00
NH,NY,F07,T00,18.00,20.00,2.00
NY,VT,F07,T04,21.00,42.00,7.00
AK,AK,F05,T11,12.00,4.00,1.00
CO,CO,F05,T00,748.00,476.00,12.00
OH,PA,F07,T04,791.00,1628.00,280.00
MT,NJ,F07,T00,8.00,36.00,35.00
NE,NC,F05,T03,258.00,180.00,117.00
CA,NV,F08,T00,118.00,288.00,54.00
NJ,MD,F08,T03,45.00,128.00,13.00
NC,NC,F08,T04,94.00,398.00,31.00
NM,TX,F07,T04,189.00,340.00,48.00
IL,AR,F05,T03,10.00,14.00,3.00
DE,NY,F07,T03,35.00,88.00,16.00
PA,NJ,F06,T03,745.00,844.00,46.00
OR,CA,F04,T00,109.00,960.00,384.00
PA,PA,F07,T00,12713.00,32010.00,481.00
KS,AR,F05,T04,191.00,156.00,33.00
KY,KY,F05,T05,493.00,484.00,9.00
MD,CA,F07,T00,58.00,40.00,55.00
MA,MD,F07,T00,65.00,124.00,24.00
DE,CA,F07,T00,33.00,92.00,134.00
MO,MI,F07,T00,74.00,164.00,41.00
SC,VA,F07,T03,25.00,60.00,9.00
NV,NJ,F07,T04,31.00,16.00,19.00
ID,AZ,F03,T03,22.00,70.00,33.00
WA,TX,F03,T04,73.00,196.00,203.00
CA,GA,F06,T03,118.00,68.00,76.00
AR,KY,F07,T00,14.00,66.00,7.00
TX,AL,F05,T04,152.00,150.00,73.00
NY,NJ,F06,T05,209.00,222.00,13.00
IA,WV,F06,T00,5.00,60.00,23.00
WI,SD,F08,T00,24.00,86.00,23.00
GA,IL,F07,T03,70.00,120.00,41.00
AL,AL,F08,T05,881.00,1546.00,17.00
WI,IA,F08,T00,33.00,108.00,17.00
MS,KS,F01,T03,43.00,44.00,19.00
MT,MT,F06,T03,109.00,154.00,8.00
KY,CA,F05,T05,15.00,16.00,18.00
GA,NC,F08,T03,40.00,124.00,21.00
CA,CA,F03,T04,9741.00,13822.00,864.00
CA,NJ,F07,T06,99.00,352.00,562.00
OH,NC,F03,T03,28.00,18.00,4.00
KY,KY,F07,T00,992.00,3362.00,75.00
AR,MO,F05,T00,396.00,388.00,50.00
NY,VA,F08,T04,54.00,116.00,23.00
TN,KY,F07,T03,343.00,540.00,58.00
CA,OR,F05,T00,93.00,70.00,29.00
NC,PA,F05,T00,409.00,394.00,83.00
MA,MD,F07,T03,65.00,124.00,24.00
NH,GA,F05,T04,5.00,2.00,1.00
CA,NY,F05,T00,36.00,16.00,22.00
OH,NC,F07,T05,18.00,28.00,7.00
ND,MN,F03,T06,57.00,590.00,120.00
TN,TX,F06,T03,137.00,166.00,48.00
OH,AR,F06,T00,53.00,60.00,22.00
WI,IN,F07,T04,367.00,662.00,120.00
NY,TX,F07,T00,90.00,180.00,139.00
IN,TX,F04,T03,21.00,18.00,11.00
IL,KY,F07,T03,374.00,1090.00,159.00
VA,MD,F08,T00,101.00,194.00,14.00
NE,WI,F05,T04,369.00,226.00,65.00
CA,NV,F07,T05,213.00,490.00,56.00
FL,NC,F07,T00,435.00,550.00,170.00
KY,KY,F05,T00,535.00,532.00,12.00
MD,NY,F07,T03,295.00,524.00,74.00
VA,PA,F07,T04,591.00,310.00,38.00
WI,OK,F07,T04,87.00,40.00,19.00
VA,VA,F08,T05,864.00,1310.00,43.00
MN,IL,F05,T03,281.00,338.00,78.00
ID,MN,F03,T00,36.00,80.00,47.00
NC,VA,F07,T03,267.00,500.00,52.00
IN,OH,F05,T04,89.00,96.00,11.00
KS,MO,F05,T03,578.00,396.00,53.00
WI,KS,F07,T04,104.00,232.00,72.00
AZ,CA,F05,T00,337.00,228.00,45.00
LA,TX,F07,T05,48.00,88.00,16.00
AR,PA,F07,T04,159.00,170.00,103.00
KY,CA,F05,T04,25.00,18.00,19.00
HI,HI,F07,T10,177.00,398.00,41.00
IA,WI,F05,T04,247.00,278.00,42.00
NH,NY,F07,T03,18.00,20.00,2.00
MD,NJ,F05,T03,64.00,68.00,7.00
CA,MT,F07,T00,15.00,16.00,9.00
PA,CT,F07,T00,163.00,108.00,17.00
NC,GA,F05,T03,302.00,534.00,86.00
CA,MS,F03,T00,12.00,8.00,8.00
AR,CA,F05,T04,343.00,580.00,483.00
MO,WI,F06,T03,34.00,122.00,36.00
WY,WY,F08,T04,69.00,32.00,4.00
AR,CO,F05,T04,83.00,68.00,29.00
ID,CA,F05,T00,266.00,268.00,93.00
SC,GA,F05,T03,157.00,198.00,19.00
MS,OK,F07,T00,22.00,30.00,8.00
NC,NY,F05,T03,361.00,454.00,140.00
IA,WI,F06,T06,23.00,234.00,52.00
AL,GA,F07,T03,587.00,1618.00,149.00
IA,NY,F04,T03,68.00,180.00,58.00
KS,IL,F05,T03,555.00,340.00,135.00
ME,ME,F08,T03,244.00,364.00,7.00
IN,GA,F04,T03,9.00,14.00,4.00
VA,NC,F06,T03,106.00,66.00,7.00
NC,FL,F07,T00,219.00,556.00,181.00
OK,CA,F05,T04,110.00,120.00,85.00
KY,IA,F07,T04,19.00,38.00,10.00
VT,MA,F07,T03,285.00,678.00,79.00
LA,FL,F06,T00,19.00,130.00,73.00
LA,AL,F05,T04,11.00,8.00,2.00
ME,NH,F06,T00,51.00,90.00,4.00
FL,GA,F05,T05,100.00,106.00,20.00
IL,NE,F07,T00,31.00,86.00,22.00
WI,PA,F05,T04,54.00,38.00,16.00
NM,MO,F07,T03,33.00,32.00,12.00
MO,OH,F06,T04,62.00,90.00,30.00
TN,SC,F03,T04,63.00,124.00,34.00
NH,MA,F07,T04,55.00,96.00,4.00
IA,IA,F08,T05,476.00,818.00,10.00
LA,TX,F05,T04,30.00,46.00,11.00
MS,AL,F05,T00,204.00,214.00,25.00
NY,MA,F08,T04,59.00,128.00,16.00
ND,MT,F04,T00,14.00,194.00,63.00
CO,CO,F07,T05,1781.00,4478.00,55.00
NJ,NY,F08,T00,569.00,550.00,16.00
WI,MA,F07,T03,153.00,120.00,70.00
IL,MO,F08,T00,40.00,166.00,17.00
NE,MA,F05,T03,197.00,116.00,88.00
GA,IL,F07,T04,54.00,92.00,31.00
IL,NJ,F07,T00,201.00,218.00,89.00
CO,CO,F04,T03,167.00,1264.00,45.00
ND,ND,F05,T00,135.00,66.00,3.00
IA,WI,F08,T03,52.00,288.00,33.00
CA,GA,F06,T04,118.00,68.00,76.00
AL,AL,F08,T00,885.00,1554.00,17.00
AR,NE,F05,T00,232.00,134.00,31.00
SC,NC,F07,T03,1445.00,1896.00,137.00
MN,TN,F05,T04,85.00,78.00,35.00
WA,KY,F03,T03,11.00,36.00,42.00
TX,MA,F05,T04,151.00,92.00,85.00
DE,NH,F05,T04,8.00,14.00,3.00
TX,OH,F07,T03,162.00,310.00,160.00
NY,CT,F06,T04,107.00,116.00,8.00
AL,GA,F07,T05,292.00,720.00,62.00
CA,MO,F07,T03,210.00,234.00,212.00
LA,LA,F08,T05,1182.00,1174.00,15.00
