Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
FL,TN,F04,T04,5.00,94.00,31.00
FL,AL,F05,T00,162.00,178.00,23.00
TN,CA,F06,T04,74.00,72.00,70.00
MN,AR,F07,T04,9.00,18.00,7.00
MN,TN,F07,T04,26.00,54.00,24.00
IL,MA,F06,T03,36.00,56.00,29.00
TN,VA,F05,T00,93.00,102.00,16.00
IL,VA,F04,T06,38.00,278.00,129.00
OH,OK,F06,T03,27.00,18.00,8.00
OH,ME,F07,T00,25.00,16.00,6.00
FL,TN,F04,T00,5.00,94.00,31.00
MI,OH,F07,T00,833.00,1492.00,175.00
WA,OR,F02,T00,998.00,15696.00,2430.00
NY,CO,F05,T00,77.00,72.00,66.00
MI,MI,F03,T00,2098.00,4850.00,165.00
AL,AL,F09,T03,486.00,52.00,2.00
IN,IL,F07,T00,826.00,2886.00,172.00
MN,LA,F02,T08,632.00,12688.00,10154.00
WA,OR,F04,T04,79.00,524.00,53.00
MN,IA,F07,T06,34.00,150.00,33.00
NE,PA,F06,T00,3.00,16.00,9.00
MI,KY,F04,T00,7.00,44.00,8.00
NE,AZ,F05,T00,179.00,150.00,94.00
MO,IA,F05,T00,141.00,138.00,21.00
IL,MN,F07,T00,346.00,664.00,153.00
VA,VA,F03,T03,1061.00,2304.00,78.00
CA,NY,F07,T00,24000177.00,34000276.00,468.00
KS,OH,F07,T03,15.00,14.00,5.00
IN,TN,F07,T06,53.00,384.00,121.00
NE,IA,F04,T04,76.00,338.00,29.00
FL,SC,F03,T03,50.00,70.00,19.00
IA,KS,F04,T00,116.00,482.00,128.00
CA,OR,F07,T04,474.00,806.00,297.00
CO,CO,F08,T05,902.00,1540.00,53.00
MO,NH,F06,T00,2.00,4.00,3.00
MA,GA,F05,T00,56.00,48.00,27.00
PA,VA,F06,T00,81.00,106.00,14.00
MI,MN,F06,T03,16.00,20.00,6.00
MA,IN,F07,T00,12.00,16.00,7.00
NC,IN,F05,T00,35.00,46.00,15.00
NJ,NC,F06,T03,31.00,44.00,12.00
VT,IL,F07,T03,21.00,18.00,6.00
IN,IN,F08,T05,968.00,1662.00,30.00
AZ,WI,F07,T00,52.00,42.00,41.00
IA,OH,F06,T06,19.00,78.00,25.00
AL,GA,F03,T00,40.00,68.00,4.00
MN,NY,F03,T04,12.00,68.00,36.00
NY,WI,F07,T00,347.00,366.00,160.00
MN,GA,F07,T05,13.00,14.00,8.00
TX,OK,F04,T00,104.00,804.00,102.00
CO,TX,F05,T03,229.00,196.00,95.00
KY,MA,F05,T00,63.00,34.00,16.00
OH,RI,F07,T00,37.00,146.00,62.00
OH,AL,F06,T04,63.00,56.00,19.00
IA,TX,F07,T03,209.00,440.00,191.00
LA,MS,F07,T00,314.00,738.00,79.00
SC,GA,F06,T04,79.00,92.00,7.00
CA,ID,F08,T03,24.00,34.00,13.00
GA,KY,F05,T05,28.00,32.00,6.00
KY,IL,F05,T03,60.00,58.00,7.00
ND,OR,F04,T00,18.00,376.00,297.00
IA,MO,F07,T06,180.00,894.00,143.00
NY,PA,F06,T03,381.00,744.00,84.00
WI,WI,F02,T04,11.00,204.00,5.00
CA,VA,F07,T00,19.00,46.00,68.00
WA,KS,F07,T03,8.00,20.00,17.00
MI,PA,F05,T05,16.00,10.00,2.00
CA,NJ,F07,T00,39000042.00,70000072.00,237.00
AR,AR,F04,T05,1059.00,14070.00,247.00
KY,PA,F07,T04,108.00,142.00,44.00
OR,CA,F07,T00,489.00,640.00,245.00
VA,NC,F03,T00,441.00,582.00,38.00
NY,MN,F06,T00,12.00,14.00,7.00
WI,IL,F06,T03,272.00,380.00,38.00
OH,OH,F05,T00,2459.00,2112.00,59.00
MI,OH,F01,T03,8.00,16.00,2.00
VA,MD,F05,T00,285.00,370.00,32.00
MS,MO,F07,T05,30.00,48.00,11.00
IL,MI,F04,T03,253.00,420.00,58.00
NJ,IL,F06,T05,8.00,22.00,9.00
AR,FL,F04,T00,23.00,26.00,15.00
WA,ID,F08,T03,11.00,26.00,6.00
WA,AZ,F07,T00,79.00,126.00,89.00
MO,KS,F06,T00,164.00,572.00,17.00
MN,MN,F02,T05,323.00,6502.00,100.00
NJ,OH,F08,T00,92.00,274.00,69.00
MI,MI,F02,T00,307.00,4424.00,97.00
MO,SC,F06,T04,14.00,26.00,12.00
KY,SC,F08,T00,14.00,10.00,3.00
MN,MI,F07,T00,127.00,296.00,82.00
NC,DE,F05,T00,32.00,36.00,6.00
GA,GA,F05,T03,2280.00,2208.00,81.00
NV,NV,F05,T00,641.00,274.00,2.00
AL,IA,F05,T00,28.00,44.00,17.00
CA,NJ,F03,T00,14.00,14.00,22.00
WI,IL,F06,T04,170.00,244.00,28.00
KY,MA,F06,T03,14.00,18.00,9.00
IA,VA,F06,T00,90.00,434.00,213.00
CA,MI,F06,T03,53.00,54.00,62.00
MI,CO,F06,T04,48.00,42.00,24.00
MO,MI,F05,T04,41.00,44.00,16.00
CO,TX,F06,T04,40.00,88.00,37.00
OH,MI,F01,T00,62.00,112.00,8.00
NE,TX,F07,T03,125.00,160.00,61.00
NY,NJ,F06,T04,137.00,282.00,44.00
MI,MO,F06,T04,89.00,68.00,23.00
IA,NE,F07,T04,79.00,446.00,39.00
MI,NC,F07,T03,84.00,96.00,37.00
AR,MN,F05,T00,79.00,82.00,30.00
MI,FL,F06,T00,47.00,58.00,33.00
NH,NY,F08,T00,51.00,154.00,19.00
TX,TX,F03,T05,1719.00,6182.00,178.00
MN,WI,F03,T00,169.00,482.00,59.00
GA,TN,F07,T04,375.00,394.00,64.00
CA,WA,F05,T00,312.00,286.00,149.00
TX,UT,F06,T03,20.00,36.00,24.00
ME,CT,F06,T04,3.00,4.00,1.00
OH,MI,F07,T05,510.00,846.00,55.00
VT,IL,F07,T00,21.00,18.00,6.00
PA,MS,F07,T00,8.00,10.00,6.00
PA,OH,F08,T04,17.00,68.00,10.00
MN,MN,F03,T05,1179.00,5252.00,146.00
AR,KY,F05,T00,40.00,30.00,9.00
MD,SC,F07,T00,7.00,22.00,6.00
NY,WI,F07,T03,347.00,366.00,160.00
MA,MI,F05,T00,27.00,12.00,4.00
OR,TX,F07,T00,62.00,130.00,135.00
NE,IL,F07,T00,124.00,148.00,36.00
MI,WI,F05,T04,99.00,82.00,19.00
VA,PA,F05,T03,231.00,254.00,33.00
OH,AL,F03,T06,128.00,1108.00,380.00
NY,NY,F08,T04,642.00,746.00,48.00
IN,KY,F07,T04,321.00,1424.00,82.00
KY,NJ,F07,T03,100.00,200.00,76.00
GA,PA,F05,T03,249.00,240.00,86.00
KS,TX,F04,T03,123.00,1184.00,234.00
CA,WI,F06,T03,13.00,22.00,23.00
CO,NE,F02,T00,42.00,748.00,109.00
MN,WA,F02,T00,342.00,7036.00,6655.00
MA,NY,F06,T03,146.00,128.00,15.00
IA,MA,F06,T00,3.00,14.00,8.00
SC,NY,F05,T00,70.00,114.00,42.00
WA,CA,F04,T03,45.00,352.00,183.00
WV,WV,F04,T05,87.00,876.00,11.00
KY,IN,F06,T04,28.00,56.00,7.00
TN,GA,F05,T05,95.00,138.00,12.00
CA,NY,F08,T03,40.00,44.00,65.00
PA,CT,F05,T00,78.00,80.00,9.00
OR,OR,F07,T05,1281.00,3330.00,106.00
SC,SC,F07,T04,36.00,214.00,18.00
AR,NJ,F06,T00,60.00,276.00,193.00
IL,KY,F07,T00,236.00,916.00,138.00
WI,IL,F04,T05,29.00,66.00,5.00
PA,SC,F06,T03,37.00,44.00,13.00
AR,IN,F06,T00,7.00,22.00,7.00
OH,TX,F05,T04,22.00,24.00,17.00
MN,NE,F06,T04,17.00,60.00,12.00
TX,NM,F07,T04,99.00,200.00,42.00
MI,WI,F06,T04,17.00,16.00,3.00
MA,VA,F07,T00,20.00,40.00,12.00
UT,CA,F05,T03,409.00,258.00,100.00
NY,FL,F06,T04,46.00,60.00,36.00
GA,PA,F06,T05,43.00,44.00,17.00
OH,DE,F04,T06,13.00,104.00,36.00
FL,CA,F07,T04,176.00,294.00,379.00
IL,NE,F04,T05,11.00,10.00,3.00
FL,PA,F03,T00,46.00,86.00,46.00
MN,OH,F05,T03,148.00,144.00,60.00
AR,OH,F06,T04,19.00,50.00,19.00
TN,MS,F06,T03,134.00,144.00,13.00
TN,CA,F06,T00,74.00,74.00,72.00
TN,AL,F07,T00,502.00,1374.00,135.00
MN,CA,F05,T03,300.00,278.00,262.00
AL,FL,F04,T03,42.00,218.00,42.00
TX,AR,F05,T03,298.00,268.00,51.00
KY,IN,F08,T04,30.00,16.00,1.00
CA,AZ,F07,T04,379.00,638.00,167.00
NJ,OH,F06,T00,66.00,94.00,23.00
TX,IL,F06,T00,73.00,110.00,57.00
IA,KS,F06,T03,49.00,74.00,12.00
MO,GA,F07,T03,227.00,388.00,137.00
OH,IL,F06,T00,539.00,766.00,120.00
PA,NY,F05,T05,275.00,310.00,25.00
IN,NY,F02,T00,12.00,166.00,57.00
MO,MN,F05,T04,47.00,48.00,14.00
SD,NY,F05,T00,18.00,14.00,10.00
OK,OK,F04,T04,17.00,108.00,4.00
WI,MN,F06,T00,148.00,118.00,17.00
NE,WI,F04,T03,15.00,16.00,4.00
WI,PA,F07,T03,824.00,704.00,318.00
TX,CA,F06,T05,54.00,68.00,47.00
ID,AZ,F03,T04,22.00,28.00,14.00
WI,MN,F08,T03,37.00,142.00,17.00
AL,FL,F07,T05,236.00,680.00,77.00
CA,CA,F09,T00,1088.00,238.00,7.00
IN,PA,F08,T00,4.00,8.00,2.00
OR,KS,F03,T00,7.00,10.00,8.00
WA,CA,F05,T00,575.00,290.00,140.00
IN,NC,F04,T00,37.00,266.00,98.00
AR,AZ,F07,T04,19.00,22.00,15.00
AR,IL,F06,T00,28.00,68.00,21.00
NY,ME,F04,T04,29.00,66.00,19.00
WI,MA,F07,T05,18.00,14.00,8.00
OH,TX,F05,T03,28.00,26.00,18.00
MA,MA,F05,T00,1881.00,1296.00,20.00
PA,MI,F05,T03,52.00,40.00,13.00
ID,NY,F07,T00,83.00,126.00,143.00
CO,KS,F05,T03,132.00,74.00,19.00
MA,NY,F05,T00,302.00,166.00,23.00
MI,TN,F07,T00,81.00,192.00,55.00
VA,NY,F06,T03,63.00,134.00,32.00
OH,NC,F07,T00,231.00,1432.00,436.00
MN,NC,F07,T03,23.00,34.00,21.00
WI,CA,F04,T03,26.00,92.00,94.00
IL,MO,F05,T03,301.00,326.00,27.00
TX,IL,F06,T03,49.00,68.00,34.00
NE,NJ,F05,T04,99.00,74.00,49.00
IA,IA,F04,T00,3946.00,32438.00,529.00
AR,TN,F07,T00,234.00,772.00,47.00
FL,KY,F07,T03,43.00,94.00,40.00
MN,PA,F06,T06,16.00,112.00,68.00
IN,ND,F07,T00,14.00,36.00,16.00
WI,ND,F06,T03,10.00,8.00,2.00
IA,CA,F07,T03,155.00,254.00,234.00
PA,SC,F07,T00,116.00,206.00,58.00
NJ,FL,F06,T04,58.00,82.00,47.00
TX,LA,F08,T00,317.00,920.00,121.00
MO,CA,F04,T04,88.00,214.00,186.00
KY,CA,F07,T04,45.00,56.00,61.00
TX,WI,F05,T04,30.00,44.00,25.00
NY,FL,F06,T03,56.00,72.00,43.00
CA,AZ,F05,T03,319.00,280.00,54.00
NC,NC,F06,T00,1155.00,2162.00,78.00
FL,SC,F04,T04,13.00,170.00,48.00
NE,IL,F05,T04,703.00,578.00,155.00
MN,GA,F06,T03,6.00,18.00,10.00
FL,GA,F04,T04,30.00,426.00,95.00
PA,MD,F08,T03,35.00,138.00,12.00
IL,TN,F02,T07,100.00,1972.00,697.00
VA,NJ,F08,T00,89.00,242.00,39.00
DE,PA,F07,T00,46.00,96.00,9.00
NE,CO,F05,T04,161.00,138.00,35.00
TX,MI,F03,T00,24.00,68.00,48.00
WI,IA,F06,T03,58.00,54.00,7.00
CA,NY,F08,T04,36.00,38.00,55.00
IA,LA,F03,T08,571.00,4532.00,2957.00
MS,IL,F04,T03,5.00,24.00,7.00
AR,TX,F07,T00,281.00,756.00,156.00
WI,OH,F07,T04,494.00,560.00,128.00
IL,GA,F04,T06,37.00,320.00,131.00
MN,WI,F04,T04,38.00,206.00,23.00
IL,MN,F03,T00,23.00,30.00,6.00
NH,TX,F05,T04,5.00,2.00,2.00
WI,DE,F05,T04,118.00,58.00,26.00
NE,NE,F02,T04,849.00,17486.00,297.00
NY,NY,F02,T00,104.00,1224.00,17.00
NY,MD,F06,T00,68.00,164.00,29.00
KS,MS,F07,T00,2.00,2.00,1.00
MO,LA,F06,T03,17.00,30.00,11.00
VA,GA,F05,T00,39.00,48.00,14.00
PA,PA,F05,T03,2821.00,2230.00,73.00
IA,TX,F04,T03,90.00,248.00,108.00
MT,WA,F06,T06,16.00,160.00,64.00
IL,GA,F07,T03,611.00,788.00,285.00
KS,KS,F08,T03,622.00,782.00,13.00
NJ,NY,F05,T05,719.00,502.00,12.00
TN,TN,F03,T00,373.00,546.00,14.00
SD,NY,F05,T03,18.00,14.00,10.00
MI,IL,F05,T00,221.00,186.00,21.00
TN,MS,F07,T05,271.00,590.00,39.00
TX,MS,F07,T04,98.00,216.00,48.00
CA,MA,F07,T04,42.00,52.00,81.00
OH,IN,F04,T05,122.00,502.00,25.00
KS,PA,F06,T03,29.00,42.00,22.00
ID,ID,F08,T05,181.00,408.00,9.00
WI,MN,F08,T00,37.00,142.00,17.00
OH,KS,F06,T04,58.00,74.00,30.00
WI,ID,F07,T03,28.00,30.00,23.00
SC,AL,F05,T03,20.00,22.00,4.00
PA,WI,F01,T00,37.00,100.00,40.00
AR,AR,F05,T04,1093.00,1198.00,62.00
MD,NJ,F05,T00,109.00,114.00,11.00
MN,OH,F06,T06,8.00,86.00,36.00
MS,GA,F06,T03,41.00,94.00,21.00
OH,MN,F07,T00,175.00,268.00,97.00
DE,DE,F05,T03,57.00,88.00,1.00
TX,CA,F08,T04,34.00,84.00,66.00
IA,MO,F04,T06,84.00,1036.00,226.00
OR,UT,F07,T04,20.00,40.00,13.00
GA,GA,F06,T00,649.00,904.00,35.00
WI,WI,F05,T03,1477.00,1224.00,39.00
IN,IL,F06,T00,322.00,642.00,60.00
LA,PA,F07,T00,131.00,158.00,110.00
WI,AZ,F07,T04,44.00,30.00,28.00
KY,FL,F05,T03,39.00,24.00,10.00
CO,TX,F06,T03,50.00,98.00,40.00
NJ,MO,F07,T00,41.00,46.00,22.00
MA,PA,F07,T03,211.00,252.00,46.00
PA,MI,F07,T04,110.00,138.00,30.00
IL,MO,F06,T04,126.00,228.00,39.00
CO,CO,F07,T04,290.00,1014.00,21.00
CA,MN,F07,T00,127.00,122.00,124.00
KY,TN,F08,T04,29.00,18.00,3.00
MI,OH,F05,T04,101.00,98.00,11.00
MN,WI,F06,T03,183.00,834.00,94.00
ID,FL,F07,T04,22.00,40.00,51.00
IL,IN,F05,T05,63.00,64.00,6.00
TX,MO,F07,T04,232.00,460.00,133.00
OH,GA,F02,T00,88.00,1200.00,309.00
TX,UT,F05,T03,77.00,34.00,24.00
PA,WA,F07,T03,5.00,6.00,9.00
TX,MS,F05,T00,233.00,198.00,58.00
TN,AL,F04,T05,6.00,74.00,4.00
TN,NC,F06,T04,20.00,60.00,11.00
OH,KY,F07,T04,343.00,1650.00,134.00
NY,PA,F08,T04,185.00,538.00,70.00
TN,TX,F09,T00,250.00,16.00,6.00
NY,IL,F06,T00,177.00,160.00,54.00
PA,DC,F07,T03,19.00,24.00,2.00
OH,CO,F06,T04,64.00,70.00,44.00
IL,MO,F07,T03,454.00,864.00,101.00
AZ,MO,F07,T04,120.00,102.00,62.00
OH,PA,F06,T06,29.00,244.00,63.00
KS,MO,F05,T00,522.00,380.00,46.00
MO,MO,F04,T06,39.00,420.00,46.00
NY,CA,F04,T03,9.00,20.00,27.00
TN,IN,F07,T04,62.00,44.00,8.00
WI,WI,F02,T03,162.00,2530.00,25.00
KY,IN,F07,T04,46.00,104.00,6.00
AR,CA,F05,T00,268.00,280.00,233.00
PA,MD,F06,T00,330.00,420.00,23.00
MI,CA,F07,T00,61000113.00,124000160.00,353.00
IA,IL,F04,T05,68.00,234.00,30.00
IL,IA,F07,T04,282.00,584.00,83.00
MN,TN,F05,T03,32.00,30.00,15.00
DE,OH,F05,T03,7.00,10.00,3.00
NY,VT,F07,T03,93.00,176.00,22.00
CA,ID,F07,T00,12.00,26.00,10.00
WA,NJ,F07,T06,27.00,88.00,131.00
NV,IL,F07,T00,17.00,20.00,19.00
KY,LA,F08,T00,22.00,14.00,5.00
KS,KS,F02,T00,2379.00,46490.00,2079.00
SC,SC,F04,T00,152.00,1134.00,24.00
TX,NE,F07,T04,29.00,56.00,21.00
OH,DC,F05,T03,3.00,4.00,1.00
CA,CO,F07,T03,234.00,234.00,135.00
NJ,NJ,F08,T04,309.00,736.00,17.00
OK,MO,F06,T00,18.00,48.00,7.00
OH,MI,F05,T03,80.00,84.00,9.00
TX,TX,F07,T05,13817.00,24098.00,1068.00
KS,MO,F04,T00,118.00,662.00,47.00
CO,CO,F02,T03,490.00,9652.00,414.00
OH,IN,F05,T05,145.00,154.00,12.00
WA,OR,F07,T04,181.00,304.00,34.00
MO,MI,F06,T03,46.00,62.00,20.00
NJ,NJ,F07,T00,4135.00,11490.00,215.00
NJ,MI,F07,T00,74.00,66.00,22.00
PA,VA,F06,T05,46.00,56.00,6.00
WI,NE,F05,T00,14.00,6.00,2.00
WI,IL,F07,T05,1067.00,1498.00,94.00
CA,IN,F07,T03,75.00,78.00,88.00
MD,TN,F07,T04,12.00,10.00,3.00
AR,WA,F04,T03,8.00,8.00,9.00
OK,NE,F06,T00,5.00,8.00,2.00
VT,RI,F07,T03,8.00,6.00,1.00
CA,MI,F07,T00,43000157.00,108000210.00,414.00
AL,NC,F04,T04,22.00,98.00,22.00
KY,AL,F08,T03,15.00,10.00,2.00
CA,OK,F06,T00,17.00,26.00,17.00
IA,WI,F07,T05,228.00,406.00,51.00
KY,PA,F08,T00,23.00,14.00,5.00
KY,IN,F05,T03,145.00,112.00,8.00
MO,NC,F07,T03,14.00,10.00,5.00
WI,NC,F07,T05,55.00,40.00,19.00
NY,IN,F07,T03,111.00,104.00,30.00
IL,KY,F05,T04,46.00,52.00,8.00
WA,OR,F04,T03,104.00,636.00,63.00
OK,OK,F06,T05,266.00,282.00,11.00
MI,TX,F07,T04,100.00,176.00,104.00
MN,KS,F06,T00,22.00,54.00,14.00
OH,FL,F06,T00,179.00,190.00,96.00
MO,GA,F06,T03,156.00,550.00,234.00
IL,NJ,F05,T00,85.00,84.00,34.00
WI,TN,F06,T00,31.00,172.00,61.00
IA,WI,F06,T00,193.00,890.00,124.00
CO,CO,F08,T03,1052.00,1910.00,71.00
FL,LA,F05,T03,62.00,52.00,13.00
TN,WV,F07,T05,20.00,24.00,3.00
FL,OH,F03,T14,6.00,6.00,3.00
IL,FL,F07,T00,430.00,818.00,483.00
NE,AZ,F05,T03,179.00,150.00,94.00
AR,AZ,F05,T04,98.00,90.00,57.00
VA,NY,F08,T03,57.00,156.00,34.00
IA,IA,F06,T04,614.00,1636.00,17.00
NY,IL,F07,T05,87.00,96.00,39.00
NY,NY,F02,T04,63.00,770.00,4.00
MO,MO,F03,T04,501.00,3498.00,96.00
GA,MN,F06,T00,21.00,46.00,26.00
IL,CA,F06,T00,354.00,530.00,585.00
NY,NJ,F06,T06,10.00,76.00,18.00
FL,AL,F05,T03,162.00,178.00,23.00
DE,MA,F07,T00,6.00,18.00,4.00
IL,MO,F07,T00,470.00,1068.00,118.00
GA,MI,F06,T05,9.00,10.00,4.00
SC,GA,F06,T05,58.00,54.00,4.00
MN,ND,F05,T00,49.00,52.00,10.00
TN,FL,F07,T00,261.00,814.00,335.00
AL,FL,F09,T05,213.00,26.00,6.00
WA,MT,F06,T05,13.00,16.00,2.00
CA,UT,F03,T04,28.00,74.00,24.00
GA,CA,F07,T04,132.00,58.00,64.00
OH,PA,F06,T04,405.00,362.00,74.00
MA,FL,F05,T00,63.00,26.00,19.00
KY,WI,F05,T00,72.00,46.00,11.00
VA,NC,F03,T03,441.00,582.00,38.00
WA,MI,F05,T03,21.00,14.00,17.00
MO,MO,F07,T04,1170.00,2492.00,118.00
KY,TX,F07,T03,98.00,150.00,66.00
WA,WA,F06,T05,641.00,1042.00,20.00
NM,NM,F07,T05,356.00,700.00,14.00
SC,NC,F06,T04,109.00,122.00,12.00
WI,IN,F04,T05,2.00,8.00,1.00
KS,OK,F02,T03,116.00,2522.00,105.00
KY,LA,F08,T03,22.00,14.00,5.00
PA,FL,F06,T03,63.00,76.00,39.00
KY,IL,F06,T03,48.00,70.00,11.00
IL,MI,F04,T00,271.00,562.00,86.00
NJ,SC,F07,T03,21.00,34.00,11.00
CA,AZ,F03,T04,71.00,204.00,58.00
NE,IA,F04,T05,63.00,128.00,10.00
GA,KS,F07,T00,6.00,10.00,4.00
KY,LA,F06,T00,11.00,26.00,10.00
KY,WV,F04,T05,2.00,18.00,2.00
NJ,NC,F07,T03,178.00,142.00,39.00
MI,MN,F06,T00,16.00,20.00,6.00
PA,NC,F03,T05,4.00,4.00,1.00
IA,PA,F05,T03,82.00,86.00,42.00
GA,IL,F06,T03,158.00,146.00,58.00
KY,TN,F04,T00,10.00,54.00,3.00
SC,TX,F05,T03,54.00,62.00,32.00
ID,WI,F03,T03,24.00,50.00,41.00
MO,KS,F04,T03,108.00,546.00,44.00
KY,CA,F06,T00,37.00,56.00,61.00
VA,VA,F05,T05,925.00,844.00,26.00
MO,IN,F06,T03,79.00,350.00,93.00
MN,LA,F07,T03,23.00,32.00,19.00
NY,MI,F06,T03,42.00,52.00,9.00
WI,OH,F06,T04,51.00,110.00,26.00
WI,KY,F07,T03,106.00,146.00,38.00
TX,TX,F04,T00,384004958.00,320027492.00,1299.00
PA,IL,F06,T04,197.00,246.00,90.00
CA,PA,F06,T03,57.00,36.00,48.00
IA,PA,F04,T00,132.00,380.00,199.00
TN,IA,F07,T00,29.00,56.00,20.00
MI,VA,F07,T05,25.00,26.00,9.00
VA,NC,F03,T04,302.00,214.00,10.00
MO,MO,F05,T03,1034.00,996.00,46.00
IN,MN,F06,T00,64.00,162.00,62.00
WA,IL,F03,T03,25.00,80.00,80.00
WI,MD,F07,T05,44.00,32.00,14.00
NY,PA,F06,T00,383.00,762.00,86.00
MA,IL,F06,T03,10.00,14.00,7.00
NC,NC,F05,T04,254.00,446.00,18.00
KY,TX,F05,T00,74.00,58.00,27.00
IL,MI,F03,T04,30.00,46.00,6.00
MO,TX,F08,T00,96.00,272.00,121.00
NC,NC,F07,T00,5226.00,17588.00,496.00
AL,FL,F06,T03,6.00,10.00,2.00
TN,VA,F06,T00,74.00,94.00,20.00
OH,NY,F07,T00,860.00,1920.00,421.00
MN,ND,F08,T00,13.00,16.00,2.00
PA,MN,F06,T03,22.00,30.00,18.00
MN,CO,F07,T05,29.00,22.00,10.00
CO,OK,F04,T04,25.00,36.00,12.00
VT,NY,F07,T05,39.00,28.00,3.00
KS,FL,F07,T03,6.00,4.00,3.00
CT,PA,F06,T03,51.00,56.00,7.00
CA,IL,F07,T06,120.00,292.00,341.00
AR,AR,F06,T00,226.00,474.00,18.00
PA,MI,F06,T04,76.00,96.00,27.00
WA,FL,F03,T03,27.00,56.00,87.00
VA,IL,F05,T03,70.00,50.00,21.00
WA,NE,F03,T00,5.00,14.00,10.00
WI,CA,F05,T00,528.00,274.00,286.00
OH,GA,F06,T03,104.00,196.00,58.00
AR,NJ,F07,T06,26.00,18.00,13.00
NY,MD,F07,T00,343.00,624.00,107.00
IN,WI,F07,T04,130.00,252.00,42.00
IA,IL,F07,T04,163.00,728.00,87.00
IL,CO,F05,T04,32.00,26.00,13.00
NJ,WI,F06,T03,10.00,18.00,9.00
TX,SC,F07,T03,52.00,70.00,38.00
KY,GA,F08,T04,46.00,24.00,6.00
GA,IN,F06,T05,10.00,12.00,4.00
OK,VA,F06,T00,6.00,10.00,6.00
SC,MD,F05,T03,21.00,22.00,5.00
OH,NC,F05,T03,54.00,52.00,13.00
IA,MD,F05,T04,75.00,60.00,34.00
WA,ID,F07,T05,127.00,168.00,20.00
TN,MD,F06,T03,30.00,28.00,11.00
OH,MD,F06,T05,11.00,10.00,2.00
AL,FL,F04,T00,65.00,378.00,90.00
IL,TX,F07,T00,775.00,1284.00,681.00
OK,MO,F07,T05,27.00,40.00,5.00
OK,CA,F06,T03,37.00,62.00,47.00
TX,NE,F05,T00,24.00,26.00,8.00
PA,NY,F07,T05,730.00,1618.00,141.00
OR,AZ,F03,T04,16.00,8.00,5.00
IL,KS,F07,T00,270.00,546.00,137.00
GA,OK,F07,T03,19.00,16.00,7.00
CO,WA,F04,T03,24.00,50.00,30.00
TX,IL,F07,T04,228.00,306.00,174.00
MN,OH,F05,T00,148.00,144.00,60.00
TX,MN,F07,T00,32.00,76.00,48.00
CA,CO,F03,T04,93.00,168.00,87.00
MO,KS,F06,T04,56.00,178.00,7.00
TX,TX,F08,T04,546.00,1232.00,140.00
KY,SC,F06,T03,14.00,28.00,6.00
KS,OK,F02,T04,110.00,2398.00,99.00
AR,FL,F07,T00,8.00,12.00,6.00
NY,VT,F05,T00,52.00,32.00,4.00
HI,HI,F05,T03,786.00,396.00,3.00
AR,AR,F08,T03,351.00,462.00,9.00
CO,WI,F03,T00,2.00,6.00,3.00
NY,VT,F06,T03,64.00,132.00,14.00
AR,GA,F07,T00,79.00,78.00,26.00
AL,NJ,F05,T00,47.00,30.00,14.00
NY,NC,F07,T03,136.00,178.00,61.00
FL,AL,F03,T03,26.00,158.00,28.00
ID,WI,F03,T00,24.00,50.00,41.00
VA,IL,F07,T03,156.00,102.00,47.00
VA,TN,F03,T00,47.00,124.00,12.00
VA,MD,F05,T05,191.00,252.00,21.00
GA,CA,F07,T03,133.00,58.00,64.00
CT,CA,F09,T04,37.00,4.00,5.00
TN,TN,F05,T04,285.00,252.00,15.00
GA,TN,F03,T04,20.00,26.00,6.00
MO,CO,F05,T00,32.00,32.00,11.00
MD,NY,F05,T00,290.00,322.00,36.00
ND,ND,F04,T03,23.00,336.00,10.00
MO,WA,F04,T00,21.00,38.00,39.00
KS,TX,F04,T00,188.00,1792.00,428.00
OR,OR,F03,T00,974.00,1714.00,95.00
CO,AR,F06,T03,8.00,16.00,7.00
WI,PA,F07,T00,827.00,708.00,320.00
OH,MI,F01,T04,61.00,112.00,8.00
AL,TN,F04,T05,19.00,116.00,11.00
PA,MD,F07,T00,946.00,1232.00,83.00
WI,NY,F07,T05,125.00,92.00,43.00
AR,OK,F05,T05,56.00,98.00,7.00
ID,MT,F07,T03,14.00,32.00,7.00
OH,OH,F02,T05,371.00,6374.00,101.00
IN,IN,F06,T03,923.00,1278.00,32.00
NH,VT,F07,T00,60.00,134.00,11.00
OR,KS,F03,T03,7.00,10.00,8.00
MI,MI,F05,T00,2834.00,2188.00,73.00
MN,ND,F08,T03,13.00,16.00,2.00
OH,OH,F03,T06,93.00,762.00,33.00
IN,MN,F07,T03,60.00,158.00,48.00
KS,NJ,F05,T03,212.00,114.00,86.00
WI,NE,F06,T00,44.00,28.00,7.00
CO,CO,F02,T00,547.00,10592.00,517.00
IA,IL,F05,T00,1064.00,962.00,132.00
IL,KS,F05,T00,138.00,126.00,30.00
MD,NJ,F07,T05,236.00,368.00,29.00
MI,TX,F06,T03,100.00,102.00,60.00
NC,SC,F05,T03,331.00,416.00,33.00
MI,LA,F07,T04,43.00,82.00,41.00
IL,IL,F03,T05,1306.00,6198.00,101.00
TX,IN,F06,T00,74.00,78.00,41.00
WI,IL,F08,T00,64.00,272.00,39.00
VT,MA,F07,T03,98.00,90.00,8.00
PA,PA,F05,T04,444.00,348.00,12.00
CA,WI,F07,T04,494.00,472.00,494.00
AR,PA,F04,T05,6.00,10.00,6.00
