Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
MT,UT,F05,T03,1.00,0.00,0.00
MO,MI,F04,T00,35.00,78.00,30.00
ND,VA,F04,T03,13.00,60.00,42.00
ND,NE,F04,T03,14.00,272.00,82.00
GA,VA,F05,T00,152.00,96.00,25.00
MS,NM,F05,T03,18.00,12.00,6.00
AL,TX,F07,T00,70.00,66.00,23.00
VA,VA,F04,T03,804.00,6972.00,186.00
IL,IL,F03,T07,74.00,548.00,140.00
CT,PA,F07,T03,112.00,160.00,25.00
CA,TX,F06,T03,831.00,1036.00,716.00
OK,FL,F05,T03,98.00,62.00,45.00
IL,RI,F03,T03,10.00,8.00,4.00
RI,MN,F05,T00,6.00,2.00,1.00
PA,DE,F08,T03,34.00,94.00,5.00
CA,KS,F03,T03,54.00,112.00,94.00
IA,WI,F06,T06,23.00,124.00,30.00
VA,NC,F05,T14,0.00,0.00,0.00
KY,AZ,F08,T03,68.00,28.00,26.00
NC,VA,F05,T00,916.00,1102.00,108.00
AR,OH,F07,T03,116.00,224.00,96.00
CO,KS,F02,T00,155.00,1836.00,320.00
LA,MO,F05,T00,15.00,16.00,5.00
RI,RI,F05,T03,444.00,292.00,2.00
NJ,AZ,F07,T03,60.00,32.00,38.00
CO,TN,F03,T00,14.00,62.00,40.00
OR,KY,F07,T03,62.00,88.00,102.00
MO,TN,F08,T00,70.00,258.00,36.00
FL,VA,F07,T00,209.00,300.00,136.00
IN,OH,F07,T03,3098.00,5496.00,520.00
VA,TN,F09,T00,6.00,0.00,0.00
SD,KS,F02,T03,30.00,284.00,90.00
MA,GA,F05,T00,55.00,10.00,6.00
SD,MN,F07,T03,241.00,562.00,57.00
SC,SC,F04,T03,88.00,742.00,15.00
AL,NY,F05,T03,73.00,66.00,34.00
CO,AZ,F03,T00,36.00,132.00,58.00
AR,KS,F05,T00,249.00,138.00,27.00
IA,KS,F05,T03,799.00,786.00,170.00
IA,IN,F02,T03,50.00,604.00,138.00
FL,TX,F03,T00,190.00,176.00,109.00
WY,IN,F03,T03,24.00,96.00,50.00
NY,IL,F06,T03,491.00,400.00,140.00
NC,FL,F05,T03,759.00,840.00,276.00
OR,CA,F08,T03,101.00,150.00,55.00
CT,NY,F05,T00,37.00,26.00,1.00
MN,CA,F05,T00,477.00,358.00,345.00
PA,CT,F06,T03,64.00,76.00,8.00
NJ,NJ,F08,T00,3078.00,3598.00,52.00
PA,NY,F04,T03,225.00,484.00,63.00
WI,SC,F07,T00,50.00,30.00,16.00
VA,TX,F05,T00,39.00,12.00,9.00
OH,GA,F06,T00,192.00,200.00,60.00
NC,ME,F09,T03,2.00,0.00,0.00
MT,TX,F06,T00,3.00,18.00,18.00
WI,PA,F05,T00,287.00,188.00,79.00
MI,IN,F03,T03,257.00,240.00,19.00
AR,IL,F07,T03,317.00,560.00,173.00
MI,TX,F07,T03,411.00,644.00,410.00
OK,WI,F06,T03,30.00,88.00,32.00
MN,PA,F03,T03,76.00,136.00,90.00
OR,PA,F03,T00,115.00,96.00,137.00
IA,IA,F08,T00,10.00,32.00,2.00
MS,LA,F07,T00,47.00,310.00,29.00
MA,CT,F05,T00,217.00,96.00,5.00
CO,CO,F03,T03,1119.00,1392.00,36.00
IA,TN,F06,T03,262.00,396.00,141.00
AR,OH,F05,T00,114.00,92.00,38.00
NC,NC,F07,T03,6782.00,22150.00,845.00
WI,IL,F02,T06,171.00,2500.00,120.00
IL,FL,F06,T06,12.00,12.00,8.00
WA,VA,F03,T03,14.00,28.00,40.00
AL,TN,F07,T03,346.00,534.00,57.00
MO,IA,F04,T00,20.00,80.00,13.00
TN,MO,F07,T00,118.00,176.00,43.00
VA,VA,F09,T14,9.00,0.00,0.00
NE,CO,F04,T00,69.00,540.00,113.00
NY,IL,F05,T00,65.00,16.00,5.00
VT,FL,F07,T00,39.00,18.00,13.00
OR,AZ,F08,T00,7.00,18.00,12.00
ME,NH,F04,T00,0.00,0.00,0.00
WV,OH,F06,T00,44.00,88.00,4.00
SD,IL,F05,T03,188.00,212.00,60.00
OH,CT,F07,T14,1.00,0.00,0.00
IL,RI,F07,T00,2.00,4.00,2.00
IL,CA,F05,T00,489.00,162.00,166.00
MN,SC,F06,T00,7.00,12.00,7.00
OH,OH,F04,T03,4380.00,18908.00,492.00
TN,MO,F06,T00,110.00,136.00,23.00
NY,PA,F07,T14,1.00,0.00,0.00
FL,AL,F03,T03,49.00,84.00,24.00
AL,AL,F03,T06,86.00,208.00,26.00
OH,IL,F06,T03,850.00,912.00,162.00
GA,GA,F05,T03,8782.00,6986.00,256.00
MD,VA,F09,T03,128.00,4.00,0.00
FL,NH,F01,T14,1.00,0.00,0.00
TX,PA,F03,T00,15.00,54.00,50.00
CA,AZ,F04,T03,112.00,160.00,26.00
OR,CA,F08,T00,57.00,84.00,33.00
NM,NM,F06,T03,266.00,2136.00,54.00
AR,AR,F09,T00,248.00,10.00,0.00
AR,CO,F05,T03,176.00,184.00,86.00
IA,TX,F03,T06,88.00,810.00,551.00
OH,OH,F02,T00,1097.00,14842.00,293.00
OR,OK,F06,T00,1.00,0.00,1.00
KY,TN,F09,T00,183.00,30.00,2.00
NM,SD,F07,T14,0.00,0.00,0.00
IA,CA,F04,T03,117.00,376.00,349.00
NC,SC,F09,T03,227.00,4.00,0.00
WI,KY,F07,T14,6.00,0.00,0.00
CA,WI,F03,T00,84.00,130.00,136.00
AL,OH,F09,T00,3.00,0.00,0.00
IN,ND,F04,T03,54.00,52.00,26.00
MD,VA,F05,T00,363.00,158.00,7.00
WA,ND,F03,T03,2.00,10.00,6.00
NE,AZ,F04,T03,88.00,152.00,100.00
NM,NY,F07,T00,45.00,24.00,21.00
MN,IA,F05,T00,792.00,584.00,62.00
SC,VA,F06,T03,94.00,160.00,35.00
WV,WI,F09,T00,0.00,0.00,0.00
KS,ND,F07,T03,25.00,6.00,3.00
WI,NY,F03,T00,8.00,42.00,20.00
CT,TX,F07,T03,20.00,16.00,12.00
IA,OH,F05,T03,822.00,560.00,182.00
VA,TN,F07,T00,291.00,392.00,46.00
MO,CA,F01,T03,16.00,0.00,0.00
OR,ID,F06,T03,33.00,72.00,14.00
ID,WI,F07,T00,335.00,256.00,215.00
TX,AR,F07,T00,428.00,708.00,137.00
NV,TX,F04,T00,3.00,114.00,85.00
AR,MO,F05,T03,869.00,1008.00,133.00
SC,AR,F05,T00,41.00,56.00,22.00
VA,MD,F06,T03,59.00,146.00,9.00
TX,LA,F07,T03,1664.00,2552.00,466.00
SD,WA,F03,T06,305.00,1806.00,1422.00
OH,AR,F07,T00,27.00,40.00,16.00
NY,CT,F05,T00,324.00,106.00,6.00
CA,NV,F07,T00,838.00,2080.00,389.00
IN,GA,F02,T06,345.00,4858.00,1687.00
IL,IN,F05,T00,3.00,0.00,0.00
TN,WI,F06,T00,37.00,26.00,9.00
WI,NM,F07,T03,7.00,4.00,3.00
PA,WV,F05,T03,29.00,30.00,2.00
OR,ID,F08,T00,5.00,10.00,2.00
PA,NY,F09,T00,5.00,0.00,0.00
WI,WA,F05,T00,12.00,6.00,6.00
CA,TX,F05,T03,846.00,444.00,316.00
AR,IN,F07,T03,111.00,336.00,114.00
MN,MN,F01,T03,89.00,186.00,7.00
TX,NC,F06,T03,52.00,88.00,56.00
CT,IA,F06,T03,4.00,4.00,2.00
CA,OK,F07,T00,98.00,94.00,71.00
WI,OK,F05,T00,27.00,24.00,11.00
NJ,MO,F07,T03,204.00,196.00,98.00
MO,MO,F06,T03,1131.00,2112.00,87.00
VA,TN,F05,T03,91.00,56.00,16.00
WI,WA,F07,T00,66.00,84.00,79.00
IN,MO,F05,T00,95.00,92.00,18.00
FL,CO,F07,T03,50.00,40.00,36.00
OK,MT,F05,T03,20.00,8.00,4.00
IA,MA,F05,T03,122.00,64.00,44.00
LA,MS,F05,T00,171.00,236.00,19.00
AZ,MT,F03,T03,6.00,20.00,16.00
MA,FL,F07,T03,166.00,136.00,90.00
NH,MA,F03,T00,9.00,6.00,0.00
NY,GA,F07,T03,974.00,1394.00,682.00
KS,MI,F05,T03,584.00,360.00,188.00
ID,NE,F05,T03,72.00,48.00,30.00
SD,WY,F07,T03,100.00,304.00,48.00
OH,NJ,F04,T03,103.00,76.00,20.00
KS,OK,F04,T03,143.00,1680.00,156.00
IN,LA,F02,T00,268.00,3604.00,2006.00
NC,MN,F05,T00,27.00,46.00,28.00
CT,FL,F06,T14,0.00,0.00,0.00
MA,NJ,F07,T03,317.00,236.00,30.00
CA,FL,F07,T00,724.00,1458.00,1935.00
WI,OK,F03,T00,5.00,10.00,4.00
OR,PA,F05,T00,1.00,0.00,0.00
WI,AL,F03,T00,11.00,54.00,24.00
OH,MS,F04,T03,20.00,36.00,14.00
TX,NC,F05,T03,352.00,232.00,146.00
AR,OK,F05,T00,120.00,156.00,12.00
NY,PA,F03,T03,193.00,330.00,39.00
SD,TX,F04,T06,30.00,468.00,322.00
WV,TN,F09,T00,5.00,0.00,0.00
OH,MI,F05,T03,292.00,184.00,24.00
MT,CA,F03,T03,73.00,252.00,153.00
NY,OH,F03,T00,80.00,62.00,17.00
IL,WA,F05,T03,722.00,152.00,156.00
KY,ME,F07,T03,30.00,52.00,28.00
GA,PA,F07,T00,65.00,98.00,42.00
CA,FL,F05,T03,206.00,72.00,92.00
MN,NY,F02,T00,56.00,410.00,273.00
WI,AZ,F05,T03,146.00,92.00,92.00
UT,NM,F06,T00,3.00,4.00,2.00
NE,WI,F07,T03,117.00,140.00,45.00
IA,WI,F07,T03,703.00,1534.00,208.00
MO,AR,F07,T06,126.00,1084.00,271.00
WI,IN,F07,T00,289.00,308.00,58.00
NJ,AL,F07,T00,82.00,50.00,24.00
FL,NC,F05,T00,236.00,156.00,50.00
MD,IN,F06,T00,34.00,28.00,7.00
CA,FL,F03,T03,988.00,980.00,1348.00
IN,KS,F05,T00,19.00,10.00,4.00
OR,OR,F09,T03,200.00,8.00,0.00
TN,LA,F06,T00,84.00,88.00,22.00
TN,MN,F06,T03,4.00,12.00,6.00
GA,TX,F08,T00,67.00,96.00,42.00
ID,WI,F03,T00,19.00,44.00,34.00
MN,GA,F07,T00,47.00,132.00,81.00
SC,OR,F04,T03,6.00,0.00,0.00
OH,MO,F08,T03,142.00,264.00,60.00
NY,CT,F07,T00,748.00,1438.00,130.00
FL,TX,F07,T03,680.00,1136.00,624.00
ND,ID,F07,T03,21.00,40.00,24.00
KS,TX,F05,T00,1078.00,742.00,219.00
IN,KY,F07,T03,1254.00,994.00,88.00
KY,SC,F07,T03,48.00,52.00,13.00
KS,NJ,F06,T03,12.00,12.00,8.00
TX,MI,F07,T03,180.00,212.00,144.00
KS,FL,F01,T00,16.00,0.00,0.00
ID,FL,F03,T03,70.00,276.00,364.00
CT,FL,F03,T00,8.00,2.00,2.00
AL,KY,F05,T00,45.00,30.00,7.00
OH,IA,F06,T03,32.00,30.00,9.00
AR,AR,F02,T03,827.00,7974.00,238.00
NM,AZ,F03,T00,4.00,2.00,0.00
CA,IL,F03,T03,766.00,752.00,782.00
GA,TN,F03,T03,143.00,128.00,15.00
VT,PA,F07,T00,197.00,206.00,49.00
IA,MO,F05,T00,410.00,292.00,44.00
NJ,AZ,F06,T03,4.00,0.00,2.00
MO,TX,F06,T03,275.00,614.00,206.00
CA,GA,F05,T03,410.00,176.00,202.00
UT,CO,F06,T03,44.00,48.00,12.00
OH,IL,F07,T03,1171.00,1410.00,256.00
TN,OH,F05,T00,55.00,56.00,11.00
MN,MN,F02,T00,2098.00,24126.00,1167.00
WI,OH,F05,T00,186.00,160.00,39.00
VA,WI,F07,T03,102.00,116.00,52.00
PA,NC,F06,T00,134.00,76.00,18.00
CA,KY,F07,T14,9.00,2.00,2.00
WA,CO,F07,T03,72.00,124.00,78.00
AZ,NY,F05,T00,1.00,0.00,1.00
WI,WI,F03,T03,253.00,804.00,34.00
TX,AZ,F07,T03,394.00,556.00,308.00
NY,RI,F08,T03,11.00,8.00,1.00
IN,IN,F04,T03,3290.00,13360.00,374.00
PA,LA,F05,T00,7.00,2.00,1.00
CA,NM,F07,T03,156.00,290.00,140.00
IA,AZ,F05,T03,226.00,182.00,147.00
TN,VA,F07,T03,478.00,462.00,103.00
PA,ID,F05,T03,2.00,0.00,0.00
CO,MA,F04,T06,33.00,128.00,129.00
GA,NC,F03,T00,408.00,792.00,187.00
DE,DE,F04,T03,182.00,1720.00,17.00
PA,NC,F04,T00,139.00,384.00,92.00
IL,TX,F07,T00,1060.00,1124.00,665.00
MI,OH,F07,T00,1260.00,2626.00,375.00
NE,NC,F05,T03,220.00,156.00,100.00
PA,MD,F05,T03,819.00,516.00,37.00
OR,TX,F07,T00,232.00,348.00,382.00
MO,IA,F05,T03,396.00,232.00,42.00
KY,AR,F08,T03,64.00,36.00,8.00
CT,NH,F06,T00,23.00,20.00,2.00
SC,IA,F05,T00,72.00,46.00,21.00
MO,AR,F05,T03,864.00,984.00,93.00
MI,OH,F07,T03,2052.00,4586.00,697.00
NJ,CO,F07,T00,41.00,18.00,15.00
CA,AZ,F03,T00,809.00,614.00,147.00
MI,GA,F07,T03,264.00,504.00,216.00
IL,AL,F05,T03,199.00,164.00,52.00
GA,IA,F07,T03,88.00,140.00,72.00
PA,ME,F07,T03,49.00,120.00,32.00
MN,NM,F05,T03,10.00,8.00,6.00
NM,TN,F06,T03,20.00,26.00,17.00
NJ,IL,F04,T03,78.00,40.00,18.00
RI,CT,F06,T00,4.00,4.00,0.00
IA,TX,F05,T00,1033.00,788.00,395.00
OH,MT,F08,T03,4.00,8.00,6.00
MO,UT,F06,T00,25.00,34.00,23.00
IL,IL,F06,T03,6706.00,11588.00,380.00
TX,MO,F08,T00,55.00,216.00,64.00
OK,MS,F06,T00,6.00,20.00,6.00
SC,VA,F05,T00,45.00,40.00,8.00
WY,MO,F03,T00,15.00,60.00,26.00
IA,IA,F05,T00,2854.00,2402.00,122.00
IA,IN,F07,T03,437.00,812.00,179.00
KS,OK,F07,T03,303.00,1198.00,148.00
MN,AR,F07,T00,92.00,304.00,153.00
VA,MD,F07,T00,921.00,1636.00,96.00
WA,CA,F07,T00,1364.00,1820.00,935.00
NE,NE,F06,T00,483.00,2170.00,58.00
IN,NC,F01,T03,36.00,58.00,19.00
KS,MO,F05,T00,1.00,0.00,0.00
NY,NC,F07,T03,432.00,612.00,212.00
OK,OK,F08,T03,1309.00,2186.00,38.00
MI,KY,F07,T03,186.00,278.00,52.00
MD,WI,F07,T00,53.00,44.00,20.00
KS,OH,F05,T03,771.00,546.00,266.00
CA,CO,F03,T03,355.00,398.00,230.00
WA,UT,F06,T00,22.00,20.00,8.00
CA,OR,F08,T14,8.00,0.00,0.00
SC,NY,F06,T00,40.00,86.00,34.00
NE,OR,F08,T00,17.00,52.00,43.00
PA,IN,F09,T03,32.00,0.00,0.00
MS,UT,F05,T00,27.00,20.00,18.00
TN,OH,F04,T00,15.00,62.00,13.00
IL,VA,F02,T06,6.00,70.00,34.00
GA,GA,F07,T03,11775.00,18112.00,488.00
MD,MI,F07,T00,77.00,92.00,27.00
NJ,OK,F07,T00,43.00,46.00,32.00
CO,CO,F07,T14,9.00,0.00,0.00
MO,NY,F01,T00,5.00,0.00,0.00
TN,TN,F07,T03,8756.00,26728.00,656.00
NC,PA,F08,T03,207.00,620.00,154.00
GA,AZ,F07,T03,22.00,24.00,22.00
ND,WA,F04,T00,33.00,514.00,386.00
CT,IL,F07,T03,62.00,52.00,26.00
CA,VA,F06,T03,34.00,32.00,42.00
NV,WY,F07,T00,8.00,8.00,3.00
NV,GA,F07,T03,82.00,128.00,142.00
CA,VA,F06,T00,18.00,20.00,29.00
ND,IA,F06,T00,12.00,26.00,7.00
MD,CT,F06,T03,81.00,40.00,5.00
KY,MS,F08,T03,21.00,20.00,5.00
IN,KY,F04,T00,124.00,1040.00,114.00
WI,IL,F02,T00,188.00,2750.00,147.00
GA,TX,F06,T00,87.00,104.00,46.00
WI,NC,F07,T00,228.00,166.00,81.00
VA,GA,F06,T03,436.00,216.00,52.00
RI,MA,F05,T03,272.00,130.00,3.00
ND,KY,F04,T03,3.00,12.00,7.00
NE,CO,F05,T03,346.00,292.00,66.00
MS,NC,F05,T00,74.00,72.00,27.00
CA,PA,F06,T03,276.00,272.00,360.00
CA,OR,F03,T03,467.00,506.00,192.00
MO,MO,F09,T03,484.00,16.00,0.00
WV,VA,F05,T03,47.00,68.00,7.00
NJ,NC,F04,T00,40.00,24.00,7.00
WI,WI,F09,T00,587.00,26.00,1.00
NC,VT,F07,T00,11.00,12.00,5.00
CA,NY,F06,T00,56.00,72.00,100.00
TN,TX,F07,T14,6.00,0.00,0.00
IL,FL,F05,T11,2.00,0.00,0.00
NY,IL,F08,T00,28.00,64.00,26.00
KS,VA,F05,T00,117.00,48.00,35.00
NJ,NY,F07,T00,2119.00,3210.00,158.00
VA,FL,F06,T03,326.00,276.00,96.00
NV,PA,F06,T03,4.00,4.00,4.00
VA,GA,F04,T00,4.00,16.00,5.00
OR,FL,F07,T03,112.00,152.00,228.00
ID,PA,F03,T03,98.00,292.00,336.00
CO,MO,F03,T03,4.00,28.00,12.00
IL,MA,F05,T03,244.00,156.00,80.00
NV,OK,F04,T00,1.00,42.00,28.00
FL,NV,F05,T00,4.00,2.00,2.00
AL,GA,F05,T00,640.00,606.00,72.00
IA,CT,F05,T00,14.00,10.00,6.00
OH,IN,F05,T03,222.00,216.00,13.00
OR,OK,F07,T03,68.00,72.00,66.00
PA,PA,F07,T06,289.00,300.00,1.00
NV,TX,F04,T03,4.00,108.00,76.00
CT,WA,F06,T00,2.00,2.00,2.00
MI,CA,F06,T03,578.00,612.00,712.00
AR,WI,F07,T00,35.00,20.00,6.00
NY,NY,F09,T03,5981.00,208.00,4.00
PA,NV,F05,T00,15.00,10.00,12.00
KY,NJ,F07,T00,60.00,54.00,20.00
FL,NC,F07,T00,300.00,666.00,225.00
NY,MS,F08,T03,34.00,92.00,56.00
IL,TN,F06,T03,301.00,452.00,105.00
NC,NY,F05,T03,1200.00,902.00,266.00
MI,IL,F06,T00,693.00,754.00,100.00
WI,CT,F06,T00,4.00,8.00,4.00
TX,WI,F06,T00,8.00,14.00,8.00
KS,CT,F06,T03,30.00,32.00,22.00
SD,VA,F07,T03,24.00,8.00,6.00
NC,FL,F05,T00,380.00,420.00,138.00
ND,MS,F04,T03,2.00,10.00,7.00
KS,TX,F04,T03,117.00,288.00,69.00
OH,GA,F02,T00,117.00,1500.00,599.00
MD,MO,F06,T03,72.00,52.00,21.00
NC,VA,F08,T00,137.00,364.00,49.00
TX,OH,F04,T00,10.00,20.00,13.00
WA,SC,F07,T03,2.00,4.00,4.00
MO,NC,F06,T03,34.00,64.00,34.00
CA,OK,F07,T03,196.00,188.00,142.00
OR,VA,F07,T00,32.00,84.00,114.00
KY,WV,F07,T00,26.00,76.00,6.00
WV,VA,F09,T00,4.00,0.00,0.00
CO,MA,F04,T00,33.00,128.00,129.00
UT,OR,F06,T03,70.00,96.00,30.00
NH,RI,F08,T00,26.00,66.00,3.00
MA,TX,F07,T00,0.00,0.00,0.00
FL,TX,F06,T00,8.00,6.00,3.00
CA,CA,F05,T03,43184.00,26096.00,1010.00
NY,NV,F05,T03,26.00,8.00,12.00
IL,MO,F01,T00,2.00,2.00,0.00
KS,NM,F06,T00,6.00,8.00,3.00
TX,PA,F06,T03,38.00,48.00,38.00
KS,MN,F06,T03,81.00,102.00,27.00
NM,CA,F06,T00,88.00,100.00,44.00
NJ,NY,F05,T03,3137.00,1642.00,48.00
KY,SC,F06,T03,5.00,14.00,3.00
ND,HI,F07,T00,0.00,0.00,0.00
TN,CO,F07,T14,0.00,0.00,0.00
CO,WA,F04,T03,45.00,110.00,68.00
NC,LA,F05,T00,34.00,22.00,10.00
NE,MN,F06,T03,155.00,226.00,43.00
IA,NE,F05,T03,1676.00,1136.00,94.00
TN,PA,F07,T00,470.00,548.00,191.00
ND,ID,F04,T00,12.00,252.00,213.00
NC,MA,F03,T03,14.00,80.00,32.00
NC,WA,F09,T00,126.00,4.00,5.00
WV,CA,F05,T03,70.00,40.00,56.00
IA,IN,F06,T03,260.00,408.00,94.00
NY,GA,F03,T03,68.00,124.00,58.00
IN,FL,F02,T00,4.00,58.00,29.00
TX,NE,F04,T03,194.00,712.00,294.00
KS,ID,F05,T03,4.00,4.00,2.00
MD,OH,F07,T03,297.00,252.00,55.00
MI,AL,F06,T00,14.00,16.00,7.00
FL,SC,F09,T00,22.00,2.00,0.00
PA,TX,F07,T00,450.00,444.00,375.00
WI,SD,F05,T00,35.00,26.00,7.00
CA,ME,F07,T00,40.00,56.00,90.00
OH,OH,F08,T00,3807.00,6720.00,184.00
NM,CO,F07,T00,54.00,44.00,6.00
CO,KS,F03,T00,6.00,16.00,5.00
MO,GA,F06,T00,146.00,252.00,105.00
NY,VT,F07,T03,180.00,468.00,61.00
MO,GA,F03,T00,5.00,4.00,2.00
MO,ME,F04,T03,22.00,48.00,36.00
NY,ND,F06,T03,2.00,0.00,0.00
UT,ID,F05,T00,38.00,32.00,4.00
IN,KY,F05,T00,232.00,234.00,23.00
WI,NY,F05,T00,181.00,112.00,50.00
AL,MS,F09,T00,50.00,16.00,2.00
CT,UT,F07,T00,9.00,2.00,3.00
MO,AZ,F05,T00,66.00,58.00,39.00
UT,LA,F06,T00,8.00,8.00,7.00
NY,NY,F08,T03,19353.00,18100.00,273.00
MN,CA,F07,T03,666.00,944.00,918.00
OK,TX,F07,T03,484.00,610.00,110.00
NC,ME,F03,T00,12.00,14.00,7.00
FL,MI,F03,T00,47.00,62.00,40.00
CA,MT,F08,T00,15.00,18.00,11.00
IA,WI,F04,T03,498.00,2056.00,292.00
CO,TN,F03,T03,28.00,124.00,80.00
ME,UT,F05,T00,1.00,0.00,1.00
NE,TX,F07,T00,538.00,1892.00,879.00
AR,VA,F05,T03,234.00,132.00,66.00
GA,GA,F08,T03,6018.00,7612.00,194.00
IN,TX,F04,T03,272.00,400.00,204.00
NE,MO,F05,T00,488.00,366.00,64.00
TN,TN,F05,T00,1279.00,1116.00,24.00
FL,MI,F03,T03,92.00,116.00,76.00
TX,CA,F06,T06,73.00,346.00,209.00
TX,FL,F05,T00,362.00,162.00,112.00
IA,KS,F05,T00,399.00,392.00,85.00
IL,GA,F06,T00,274.00,616.00,195.00
WI,NY,F08,T00,17.00,56.00,33.00
MA,MN,F07,T03,100.00,100.00,70.00
MN,CO,F05,T03,40.00,28.00,12.00
KS,NE,F05,T03,160.00,120.00,30.00
CO,UT,F08,T00,93.00,230.00,61.00
TX,MD,F07,T00,105.00,122.00,96.00
MO,CO,F06,T03,44.00,74.00,28.00
IA,ID,F07,T00,82.00,164.00,100.00
FL,MN,F05,T03,48.00,12.00,12.00
AR,IL,F05,T03,298.00,282.00,93.00
WI,IN,F03,T00,58.00,208.00,34.00
FL,WI,F05,T03,109.00,50.00,31.00
SC,NY,F06,T03,40.00,86.00,34.00
WI,OR,F07,T00,2.00,2.00,3.00
TN,OH,F04,T03,28.00,116.00,24.00
KS,NE,F08,T00,0.00,0.00,0.00
IL,IL,F07,T03,22757.00,43408.00,1114.00
GA,OK,F07,T03,36.00,60.00,30.00
TX,IA,F07,T03,80.00,68.00,34.00
NH,MA,F05,T00,192.00,88.00,3.00
ID,NY,F03,T00,120.00,456.00,580.00
GA,AL,F06,T00,351.00,634.00,61.00
TX,KY,F06,T00,9.00,8.00,5.00
WI,MS,F03,T00,6.00,24.00,9.00
MA,MA,F08,T03,3904.00,4208.00,42.00
FL,OH,F01,T14,1.00,0.00,0.00
UT,NV,F03,T03,143.00,286.00,73.00
NH,NH,F05,T03,172.00,68.00,2.00
VA,PA,F05,T00,234.00,120.00,18.00
PA,AL,F07,T14,0.00,0.00,0.00
NC,NC,F08,T00,2223.00,2772.00,80.00
OH,MI,F07,T03,1746.00,2524.00,322.00
KY,ID,F04,T03,14.00,8.00,8.00
KY,MO,F06,T00,54.00,76.00,19.00
VA,KY,F07,T00,329.00,384.00,53.00
PA,MN,F07,T03,472.00,254.00,138.00
DE,CT,F05,T00,28.00,24.00,4.00
KY,WI,F07,T14,0.00,0.00,0.00
SD,IA,F05,T03,632.00,308.00,34.00
MO,CT,F01,T03,6.00,0.00,0.00
OH,CT,F07,T03,69.00,106.00,38.00
OR,MT,F07,T03,114.00,228.00,96.00
SD,SD,F07,T00,319.00,698.00,21.00
CA,MO,F07,T03,795.00,894.00,823.00
RI,MD,F05,T03,4.00,0.00,0.00
MA,CT,F03,T03,85.00,102.00,6.00
MI,MI,F03,T00,1875.00,3488.00,98.00
ND,MI,F08,T06,46.00,156.00,86.00
WI,NC,F05,T03,124.00,72.00,34.00
OR,MO,F07,T00,125.00,150.00,147.00
WI,MA,F07,T00,321.00,174.00,101.00
TX,OH,F07,T03,458.00,720.00,472.00
IA,TX,F02,T00,342.00,4452.00,2525.00
IA,PA,F07,T00,404.00,1310.00,683.00
RI,NH,F04,T03,20.00,20.00,2.00
CA,NY,F06,T03,110.00,132.00,180.00
KS,GA,F05,T00,712.00,334.00,203.00
OK,OK,F06,T03,273.00,1008.00,42.00
FL,CA,F07,T03,56.00,190.00,238.00
CA,FL,F08,T03,502.00,344.00,504.00
MN,MI,F06,T00,145.00,456.00,154.00
WA,MT,F06,T00,17.00,28.00,8.00
MD,GA,F07,T03,60.00,60.00,20.00
MS,UT,F05,T03,54.00,40.00,36.00
NJ,OK,F07,T03,86.00,92.00,64.00
AR,TX,F05,T03,1410.00,1148.00,294.00
CT,UT,F07,T03,18.00,4.00,6.00
OK,FL,F05,T00,53.00,34.00,25.00
OR,NC,F06,T03,2.00,0.00,2.00
VA,NY,F05,T03,402.00,260.00,54.00
OK,NM,F06,T00,2.00,6.00,2.00
MS,TX,F05,T03,803.00,734.00,179.00
NJ,VA,F07,T03,340.00,376.00,57.00
WV,LA,F09,T03,2.00,0.00,0.00
NC,NY,F03,T00,78.00,128.00,41.00
FL,MD,F03,T03,374.00,396.00,200.00
HI,VA,F07,T00,0.00,0.00,0.00
SC,NC,F04,T03,202.00,1480.00,62.00
OH,AR,F08,T03,1.00,2.00,1.00
TX,NJ,F06,T03,30.00,20.00,18.00
CA,CO,F07,T03,1340.00,1976.00,1060.00
MA,CT,F06,T03,61.00,138.00,5.00
OR,CA,F05,T00,261.00,130.00,43.00
UT,UT,F04,T00,75.00,548.00,20.00
WI,MN,F07,T03,2438.00,2892.00,299.00
SD,SD,F03,T03,84.00,650.00,19.00
IL,KY,F01,T00,1.00,2.00,0.00
NY,OR,F06,T00,10.00,8.00,12.00
NY,ID,F09,T03,2.00,0.00,0.00
TX,MO,F05,T00,314.00,182.00,68.00
WA,WA,F07,T03,12203.00,27368.00,770.00
PA,VA,F06,T03,403.00,520.00,62.00
TN,VA,F05,T03,144.00,70.00,18.00
NJ,AZ,F04,T00,6.00,0.00,1.00
NC,NC,F06,T03,1464.00,1788.00,89.00
OK,PA,F05,T00,68.00,46.00,30.00
ID,WI,F07,T03,646.00,428.00,354.00
NY,SC,F06,T03,9.00,10.00,4.00
MO,MD,F06,T00,41.00,54.00,26.00
WV,KS,F09,T00,2.00,0.00,0.00
CO,MT,F08,T00,38.00,82.00,25.00
NY,OH,F05,T03,12.00,8.00,1.00
NC,TN,F05,T03,235.00,244.00,55.00
OH,MO,F08,T00,71.00,132.00,30.00
NC,KY,F09,T03,14.00,4.00,0.00
TX,NY,F05,T03,316.00,148.00,132.00
AL,MS,F07,T03,196.00,566.00,44.00
OK,AZ,F05,T00,44.00,38.00,18.00
TN,MS,F07,T00,423.00,1728.00,158.00
NE,OH,F05,T03,562.00,476.00,198.00
CT,FL,F07,T00,36.00,22.00,14.00
AR,AR,F07,T03,4940.00,11924.00,368.00
